Remove the first two lines,,
origin,destination,price
RDU,JFK,9260.98
RIC,BOS,6826.01
RIC,FLL,5273.21
RIC,MCO,564.24
ROC,JFK,8184.18
RSW,BDL,3733.4
RSW,BOS,9325.22
RSW,BUF,1743.3
RSW,EWR,1259.4
RSW,HPN,7096.7
RSW,JFK,9627.04
RSW,LGA,7198.88
SAN,BOS,416.1
SAN,JFK,5926.5
SDQ,BOS,8038.23
SDQ,FLL,9713.2
SDQ,JFK,8004.35
SDQ,MCO,9880.16
SDQ,SJU,4269.51
SEA,BOS,9769.04
SEA,DXB,876.75
SEA,JFK,7426.11
SEA,LGB,1564.47
SFO,AUS,915.29
SFO,BOS,5207.76
SFO,DXB,8238.12
SFO,FLL,475.69
SFO,JFK,6756.27
SFO,LGB,8378.86
SJC,BOS,1246.06
SJC,JFK,3245.5
SJO,FLL,5107.93
SJO,MCO,5320.72
SJU,BDL,2826.81
SJU,BOS,7953.86
SJU,DCA,1664.8
SJU,EWR,2653.04
SJU,FLL,9745.8
SJU,JAX,2071.89
SJU,JFK,2792.31
SJU,MCO,2259.8
SJU,PBI,1069.71
SJU,PUJ,862.52
SJU,SDQ,661.8
SJU,STI,6961.36
SJU,STT,8105.84
SJU,STX,1647.71
SJU,SXM,1650.92
SJU,TPA,5073.56
SLC,JFK,8519.98
SLC,LGB,6005.95
SMF,JFK,6953.61
SMF,LGB,886.19
SRQ,BOS,1237.44
SRQ,JFK,4167.23
SRQ,LGA,8070.61
STI,BOS,9127.75
STI,JFK,7553.85
STI,SJU,2033.51
STT,BOS,3674.44
STT,SJU,6522.68
STX,SJU,3721.22
SWF,FLL,1265.44
SWF,MCO,6748.11
SXM,BOS,8336.72
SXM,JFK,7711.38
SXM,SJU,6198.55
SYR,JFK,2651.29
SYR,MCO,9516.6
TPA,BDL,4042.32
TPA,BOS,3989.73
TPA,DCA,2076.9
TPA,EWR,1898.3
TPA,HPN,5165.24
TPA,JFK,3835.7
TPA,LGA,9439.3
TPA,SJU,1600.84
UVF,JFK,5374.59
CAN,RMQ,2648.85
CKG,TPE,7643.65
CSX,RMQ,3992.34
DLC,TPE,5643.37
FOC,KHH,2276.59
FOC,TPE,9059.23
HAN,KHH,8126.62
HGH,KHH,5976.9
HGH,RMQ,5920.95
KHH,FOC,8216.29
KHH,HAN,8977.93
KHH,HGH,394.77
KHH,KMG,9176.16
KHH,SGN,9479.09
KHH,TAO,196.83
KMG,KHH,5942.08
NGB,RMQ,859.1
NGB,TPE,6621.85
NKG,RMQ,3753.78
NKG,TPE,4395.21
NKG,TTT,7141.78
RMQ,CAN,1796.41
RMQ,CSX,9097.8
RMQ,HGH,4770.44
RMQ,NGB,3440.49
RMQ,NKG,6568.99
RMQ,SZX,6630.45
RMQ,XMN,9771.15
SGN,KHH,6334.39
SHE,TPE,2302.38
SZX,RMQ,4394.07
SZX,TPE,5178.23
TAO,KHH,4936.64
TAO,TPE,3346.89
TPE,CKG,7753.31
TPE,DLC,593.38
TPE,FOC,1191.91
TPE,NGB,8621.65
TPE,NKG,3075.5
TPE,SHE,889.15
TPE,SZX,1518.43
TPE,TAO,4330.99
TPE,XIY,4813.41
TPE,YNZ,2980.11
TSA,XMN,696.41
TTT,NKG,2315.09
XIY,TPE,9815.05
XMN,RMQ,5612.69
XMN,TSA,7507.75
YNZ,TPE,2295.27
ABD,MHD,5631.35
ABD,THR,6765.19
AWZ,IFN,5259.83
AWZ,KIH,7588.01
AWZ,MHD,6467.95
AWZ,SRY,1460.69
AWZ,SYZ,1756.47
AWZ,THR,663.83
AZD,MHD,2297.93
AZD,THR,3389.13
BND,IFN,354.01
BND,MHD,5265.04
BUZ,THR,898.32
GSM,MHD,1499.86
IFN,AWZ,5102.05
IFN,BND,5830.36
IFN,MHD,8478.31
KIH,AWZ,1241.19
KIH,SYZ,4870.45
KSH,MHD,7078.11
KSH,THR,7121.78
MHD,ABD,2929.71
MHD,AWZ,6920.05
MHD,AZD,6947.94
MHD,BND,4076.78
MHD,GSM,621.35
MHD,IFN,6647.4
MHD,KSH,8580.07
MHD,RAS,6880.9
MHD,SRY,5395.51
MHD,SYZ,3791.79
MHD,TBZ,6904.54
MHD,THR,9115.84
MHD,ZAH,2339.73
RAS,MHD,8596.38
SRY,AWZ,1502.22
SRY,MHD,4156.56
SYZ,AWZ,7018.25
SYZ,KIH,6490.23
SYZ,MHD,9522.58
SYZ,THR,6989.04
TBZ,MHD,618.46
TBZ,THR,9727.11
THR,ABD,1985.25
THR,AWZ,1823.29
THR,AZD,1849.62
THR,BUZ,4159.58
THR,KSH,3052.53
THR,MHD,489.9
THR,SYZ,941.77
THR,TBZ,8307.37
THR,ZAH,960.91
ZAH,MHD,8563.42
ZAH,THR,5398.58
ZAH,ZBR,5965.69
ZBR,ZAH,6175.8
AAL,AAR,4964.09
AAL,OSL,1762.4
AAR,AAL,9087.36
AAR,BMA,3574.68
AAR,GOT,6371.05
AAR,OSL,9136
ABV,LHR,3465.72
ABZ,LCY,4592.58
ABZ,LHR,4350.52
ACC,LHR,0.28
ACE,LGW,4413.58
ADL,MEL,272.04
AGA,LHR,9950.4
AGP,LCY,2925.42
AGP,LGW,8145.92
ALA,LHR,1401.08
ALC,LGW,8024.84
ALC,LHR,1711.13
ALG,LGW,58.71
AMM,LHR,7530.83
AMS,LCY,6699.07
AMS,LGW,9393.08
AMS,LHR,8248.46
ANU,LGW,585.03
ANU,PUJ,2797.94
ANU,SKB,8094.77
ANU,TAB,9632.28
ARN,LCY,8528.18
ARN,LHR,5272.87
ATH,LHR,9846.98
AUH,LHR,8118.13
AUH,MCT,9766.77
BAH,DOH,6579.15
BAH,LHR,3843.72
BCN,JFK,8555.61
BCN,LGW,6796.38
BCN,LHR,3566.04
BCN,MIA,4639.81
BDA,LGW,5401.17
BEY,LHR,8623.35
BGI,LGW,8854.15
BGO,BLL,8958.26
BGO,LHR,73.37
BHD,LGW,6393.09
BHD,LHR,9246.68
BKK,LHR,197.8
BLL,BGO,3860.6
BLL,BMA,1135.39
BLL,BRU,3080.57
BLL,DUS,4684.36
BLL,LCY,9909.28
BLL,MAN,5108.33
BLL,MUC,8547.57
BLL,OSL,6860.36
BLQ,LHR,2437.04
BLR,LHR,5499.2
BMA,AAR,7160.14
BMA,BLL,1887.62
BOD,LGW,9084.77
BOM,LHR,6663.03
BOS,LHR,1040.19
BRU,BLL,2807.47
BRU,LHR,1961.2
BSL,LHR,8917.79
BUD,LHR,145.74
BWI,LHR,8120.84
CAI,LHR,9486.87
CDG,DFW,157.6
CDG,JFK,4008.3
CDG,LHR,3295.44
CDG,MIA,3910.56
CDG,ORD,9190.67
CMB,MLE,5641.79
CPH,LHR,9876.69
CPT,DUR,3632.24
CPT,JNB,2502.29
CPT,LHR,392.26
CPT,PLZ,3073.57
CTU,LHR,5459.08
CUN,LGW,5759.73
DBV,LGW,8434.63
DEL,LHR,6600.57
DEN,LHR,8457.32
DFW,CDG,19.78
DFW,FRA,8154.03
DFW,LHR,6159.69
DFW,MAD,9199.43
DFW,MEX,903.95
DFW,MLM,6355.82
DME,LHR,7679.9
DOH,BAH,4577.19
DUB,JFK,5617.09
DUB,LHR,2528.62
DUR,CPT,858.18
DUR,JNB,1098.15
DUR,PLZ,640.46
DUS,BLL,5933.56
DUS,LCY,3109.19
DUS,LHR,913.92
DUS,ORD,6945.17
DXB,LHR,9717.07
EBB,LHR,5314.2
EDI,LCY,5834.65
EDI,LGW,8338.09
EDI,LHR,2254.04
EWR,LHR,7586.39
EWR,ORY,3132.69
EZE,LHR,2307.37
FAO,LGW,1113.1
FCO,LGW,4659.38
FCO,LHR,9242.55
FNA,LHR,3949.37
FNA,ROB,8421.36
FRA,DFW,884.58
FRA,LCY,9863.83
FRA,LHR,9432.98
GCI,LGW,3510.2
GCM,NAS,6867.43
GIB,LHR,344.62
GIG,LHR,8670.11
GLA,LCY,6596.37
GLA,LGW,312.93
GLA,LHR,8670.38
GND,UVF,1480.25
GOA,LGW,7135.96
GOT,AAR,7515.22
GOT,LHR,3218.89
GOT,MAN,1592.86
GRU,LHR,7918.62
GRX,LCY,2809.98
GUA,SAL,8266.01
GVA,LHR,4634.06
GYD,LHR,877.61
HAJ,LHR,9172.1
HAM,LHR,1126.17
HEL,JFK,2896.38
HEL,LHR,9132.57
HEL,MAN,3985.03
HEL,VNO,5895.79
HEL,WAW,1829.84
HKG,ADL,4379.97
HKG,LHR,9156.17
HND,LHR,7969.91
HRE,JNB,6618.64
HYD,LHR,3178.41
IAD,LHR,1427.65
IAH,LHR,57.81
IBZ,LCY,3258.31
ICN,LHR,514.08
INV,LGW,3644.23
IOM,LCY,347.64
IST,LHR,2663.24
JED,LHR,3731.98
JER,LGW,2112.58
JFK,BCN,4624.7
JFK,CDG,4753.64
JFK,DUB,6509.6
JFK,HEL,616.75
JFK,LCY,6949.61
JFK,LHR,3099.94
JFK,MAD,4469.7
JFK,MAN,9848.81
JFK,MXP,1248.53
JFK,ORY,3855.93
JNB,CPT,7844.64
JNB,DUR,2093.82
JNB,HRE,9756.29
JNB,LHR,8057.42
JNB,LVI,6703.61
JNB,MPM,1154.15
JNB,MRU,3459.11
JNB,PLZ,3697.21
JNB,VFA,3838.4
JNB,WDH,9725.74
KBP,LHR,6262.82
KIN,LGW,5840.11
KWI,LHR,4841.95
LAD,LHR,8884.83
LAS,LGW,7137.63
LAS,LHR,4226.32
LAX,LHR,1106.51
LBA,LHR,2102.22
LCA,LGW,2044.46
LCA,LHR,2322.86
LCY,ABZ,8874.05
LCY,AGP,6015.35
LCY,AMS,600.29
LCY,ARN,7594.74
LCY,BLL,985.43
LCY,DUS,5889.48
LCY,EDI,5405.22
LCY,FRA,2683.35
LCY,GLA,1997.11
LCY,GRX,3903.21
LCY,IBZ,6215.25
LCY,IOM,8995.25
LCY,MAD,7549.93
LCY,MAH,871.2
LCY,NCE,7781.84
LCY,PMI,2379.95
LCY,VCE,9693.81
LCY,ZRH,1174.58
LED,LHR,2338.84
LGW,ACE,549.25
LGW,AGP,5290.43
LGW,ALC,4697.76
LGW,ALG,2520.43
LGW,AMS,3121.21
LGW,ANU,2344.6
LGW,BCN,7843.14
LGW,BDA,1761.84
LGW,BGI,8246.3
LGW,BHD,2394.22
LGW,BOD,6829.23
LGW,CUN,7647.85
LGW,DBV,104.33
LGW,EDI,2339.16
LGW,FAO,283.13
LGW,FCO,191.71
LGW,GCI,7066.4
LGW,GLA,3670.03
LGW,GOA,2487.44
LGW,INV,9171.11
LGW,JER,1911.77
LGW,KIN,7280.96
LGW,LAS,3891.68
LGW,LCA,267.35
LGW,MCO,3404.37
LGW,MLE,6943.41
LGW,MRU,8841.83
LGW,NAP,8653.39
LGW,NCE,7606.89
LGW,NQY,6768.88
LGW,PFO,9293.88
LGW,RAK,4666.77
LGW,SZG,9112.45
LGW,TFS,4026.16
LGW,TIA,9270.39
LGW,TPA,3325.85
LGW,TRN,5796.16
LGW,UVF,7255.78
LGW,VCE,8606.43
LGW,VRN,8706.31
LHR,ABV,4964.97
LHR,ABZ,8228.37
LHR,ACC,6262
LHR,AGA,7584.2
LHR,ALA,4813.24
LHR,ALC,9913.5
LHR,AMM,9572.04
LHR,AMS,890.25
LHR,ARN,5128.14
LHR,ATH,5284.1
LHR,AUH,7157.41
LHR,BAH,7402.37
LHR,BCN,7984.1
LHR,BEY,6017.24
LHR,BGO,2601.37
LHR,BHD,3072.39
LHR,BKK,7979.61
LHR,BLQ,7405.23
LHR,BLR,274.52
LHR,BOM,8983.4
LHR,BOS,3295.6
LHR,BRU,2494.64
LHR,BSL,8371.85
LHR,BUD,7984.4
LHR,BWI,1893.97
LHR,CAI,9864.7
LHR,CDG,6749.18
LHR,CPH,3887.57
LHR,CPT,1516.97
LHR,CTU,8889.34
LHR,DEL,4533.92
LHR,DEN,3603.88
LHR,DFW,3238.48
LHR,DME,8957.62
LHR,DUB,8901.96
LHR,DUS,6387.17
LHR,DXB,9385.3
LHR,EBB,5369.15
LHR,EDI,5434.9
LHR,EWR,5932.88
LHR,EZE,5047.72
LHR,FCO,9772.2
LHR,FNA,4674.57
LHR,FRA,8772.94
LHR,GIB,1529.01
LHR,GIG,2831.27
LHR,GLA,2002.21
LHR,GOT,5244.68
LHR,GRU,7743.39
LHR,GVA,6865.74
LHR,GYD,7882.85
LHR,HAJ,2364.8
LHR,HAM,3117.21
LHR,HEL,2654.03
LHR,HKG,2600.11
LHR,HND,1923.29
LHR,HYD,6166.75
LHR,IAD,7451.86
LHR,IAH,4482.7
LHR,ICN,9625.09
LHR,IST,2242.2
LHR,JED,6860.8
LHR,JFK,2549.99
LHR,JNB,5403.4
LHR,KBP,5652.68
LHR,KWI,1058.85
LHR,LAD,3122.26
LHR,LAS,3005.9
LHR,LAX,2661.4
LHR,LBA,6999.38
LHR,LCA,1473.88
LHR,LED,9929.59
LHR,LIN,7926.21
LHR,LIS,4760.38
LHR,LOS,5377.15
LHR,LPA,5246.62
LHR,LUX,1829.66
LHR,LYS,97.17
LHR,MAA,330.68
LHR,MAD,4451.45
LHR,MAN,3787.79
LHR,MEX,1405.55
LHR,MIA,1497.88
LHR,MRS,4878.66
LHR,MUC,600.08
LHR,MXP,7058.71
LHR,NAS,866.61
LHR,NBO,4628.78
LHR,NCE,6059.22
LHR,NCL,6641.69
LHR,NRT,2384.16
LHR,ORD,4319.61
LHR,ORY,2006.53
LHR,OSL,2058.42
LHR,OTP,165.92
LHR,PEK,3643.32
LHR,PHL,8831.42
LHR,PHX,6115.3
LHR,PRG,683.83
LHR,PSA,3788.69
LHR,PVG,1715.35
LHR,RDU,910.37
LHR,RTM,3189.38
LHR,RUH,5976.34
LHR,SAN,6156.67
LHR,SEA,6193.41
LHR,SFO,9538.51
LHR,SIN,2581.56
LHR,SOF,9002.97
LHR,STR,6571.43
LHR,SVG,3215.51
LHR,TIP,3640.98
LHR,TLS,5869.68
LHR,TLV,2166.25
LHR,TXL,4824.92
LHR,VCE,5561.41
LHR,VIE,9377.55
LHR,WAW,2451.25
LHR,YUL,4817.75
LHR,YVR,4283.3
LHR,YYC,9283.37
LHR,YYZ,365.69
LHR,ZAG,3419.42
LHR,ZRH,1388.11
LIN,LHR,3517.04
LIS,LHR,1329.75
LOS,LHR,3146.74
LPA,LHR,8951.74
LUX,LHR,2074.09
LVI,JNB,1196.59
LYS,LHR,5925.32
MAA,LHR,8237.48
MAD,DFW,7030.12
MAD,JFK,6671.72
MAD,LCY,2802.6
MAD,LHR,1237.9
MAD,MIA,2940.48
MAD,ORD,2829.27
MAH,LCY,2697.09
MAN,BLL,6697.03
MAN,GOT,7263.89
MAN,HEL,9244.75
MAN,JFK,9879.56
MAN,LHR,1473.76
MAN,ORD,2393.46
MCO,LGW,5550.69
MCT,AUH,8338.31
MEL,HKG,6355.51
MEX,DFW,2954.2
MEX,LHR,4195.11
MEX,MIA,3813.4
MIA,BCN,2377.1
MIA,CDG,7936.6
MIA,CUR,4009.62
MIA,LHR,9831.58
MIA,MAD,9083.57
MIA,MEX,1738.27
MIA,STT,354.09
MLE,CMB,4603.6
MLE,LGW,5216.94
MLM,DFW,6781.04
MPM,JNB,1548.65
MRS,LHR,4979.13
MRU,JNB,2663.8
MRU,LGW,6237.92
MUC,BLL,9326.85
MUC,LHR,679.65
MXP,JFK,8420.54
MXP,LHR,4975.52
NAP,LGW,3191.24
NAS,GCM,2701.67
NAS,LHR,9887.73
NAS,PLS,3092.79
NBO,LHR,7753.06
NCE,LCY,9728.55
NCE,LGW,5198.12
NCE,LHR,1686.21
NCL,LHR,6167.62
NQY,LGW,1638.85
NRT,LHR,5166.94
ORD,CDG,3033.16
ORD,DUS,5496.91
ORD,LHR,9317.54
ORD,MAD,1108.87
ORD,MAN,9456.86
ORD,SJD,4842.26
ORY,EWR,2670.19
ORY,JFK,8432.93
ORY,LHR,7062.03
OSL,AAL,1033.8
OSL,AAR,7585.86
OSL,BLL,3245.04
OSL,LHR,9857.75
OTP,LHR,7698.05
PEK,LHR,4092.65
PFO,LGW,2499.18
PHL,LHR,2753.07
PHX,LHR,876.18
PLS,NAS,1914.44
PLZ,CPT,6954.9
PLZ,DUR,6141.06
PLZ,JNB,3099.72
PMI,LCY,987.21
POS,UVF,9732.39
PRG,LHR,416.61
PSA,LHR,1628.84
PUJ,ANU,5592.52
PVG,LHR,329.54
RAK,LGW,6970.52
RDU,LHR,7949.15
ROB,FNA,462.98
RTM,LHR,475.43
RUH,LHR,2787.46
SAL,MAD,8633.49
SAN,LHR,25.56
SEA,LHR,5711.6
SFO,LHR,6227.15
SIN,LHR,3862.45
SIN,SYD,2377.44
SKB,ANU,8066.3
SOF,LHR,3624.37
STR,LHR,6929.77
STT,MIA,4100.46
SVG,LHR,7918.1
SYD,SIN,3694.68
SZG,LGW,5978.66
TAB,ANU,164.35
TFS,LGW,4215.83
TIA,LGW,7373.82
TIP,LHR,7394.79
TLS,LHR,4965.49
TLV,LHR,4588.83
TPA,LGW,5856.11
TRN,LGW,9176.67
TXL,LHR,3874.9
UVF,GND,3665.34
UVF,LGW,8313.86
UVF,POS,7100.68
VCE,LCY,4595.22
VCE,LGW,8676.7
VCE,LHR,2604.71
VFA,JNB,1591.87
VIE,LHR,8084.19
VNO,HEL,554.56
VRN,LGW,5249.7
WAW,HEL,1784.49
WAW,LHR,3943.24
WDH,JNB,7909.86
YUL,LHR,8045.7
YVR,LHR,2504.61
YYC,LHR,9450.98
YYZ,LHR,9264.14
ZAG,LHR,7764.4
ZRH,LCY,269.19
ZRH,LHR,9233.88
DOM,SJU,8320.16
EIS,SJU,7535.45
FDF,SJU,5236.3
PTP,SJU,8992.51
SJU,DOM,6413.66
SJU,EIS,8914.13
SJU,FDF,5415.41
SJU,PTP,5431.57
SJU,STT,9653.04
SJU,STX,6883.35
SJU,VIJ,6773.09
SJU,VQS,3145.76
SPB,SSB,4179.25
SSB,SPB,8612.73
STT,SJU,5802.29
STT,STX,4876.27
STT,VIJ,903.32
STX,SJU,3562.58
STX,STT,8739.87
VIJ,SJU,379.79
VIJ,STT,2332.31
VQS,SJU,5189.87
AKJ,HND,5836.53
AKJ,NRT,4126.43
CTS,FUK,1925
CTS,HND,6946.47
CTS,IBR,2119.91
CTS,NGO,9156.38
CTS,NRT,3766.42
CTS,SDJ,1015.68
CTS,UKB,6356.29
FUK,CTS,1290.82
FUK,HND,515.93
FUK,NRT,9260.96
FUK,OKA,1453.48
HND,AKJ,1099.44
HND,CTS,7325.91
HND,FUK,3332.2
HND,KMJ,7255.43
HND,KOJ,5372.9
HND,OKA,4087.88
HND,UKB,6017.28
IBR,CTS,1873.81
IBR,UKB,8861.75
ISG,NRT,3753.61
ISG,OKA,7699.06
ISG,UKB,2308.01
KMJ,HND,5954.33
KOJ,HND,5331.79
KOJ,UKB,2534.97
MMY,OKA,306.59
NGO,CTS,180.45
NGO,OKA,856.45
NGS,UKB,7727.65
NRT,AKJ,886.74
NRT,CTS,7116.87
NRT,FUK,4983.21
NRT,ISG,5875.24
NRT,OKA,1072.6
OKA,FUK,7618.7
OKA,HND,7576.67
OKA,ISG,9680.94
OKA,MMY,8198.6
OKA,NGO,3364.69
OKA,NRT,5706.6
OKA,UKB,9213.87
SDJ,CTS,8318.8
UKB,CTS,2125.56
UKB,HND,7202.97
UKB,IBR,9495.04
UKB,ISG,1316.15
UKB,KOJ,5778.75
UKB,NGS,8553.8
UKB,OKA,5875.22
ABZ,BHD,387.97
ABZ,BHX,9639.44
ABZ,CDG,9108.33
ABZ,KOI,7720.3
ABZ,LSI,5936.02
ABZ,MAN,2757.96
AGP,EXT,662.89
AGP,SOU,2726.05
ALC,EXT,6507.05
ALC,SOU,388.65
AMS,BHX,8240.82
AMS,EMA,1055.77
AMS,EXT,6719.23
AMS,INV,8493.54
AMS,SOU,7682.38
BEB,GLA,9405.95
BEB,SYY,729.84
BHD,ABZ,4441.01
BHD,BHX,3429.24
BHD,CWL,7799.87
BHD,EDI,5487.08
BHD,EMA,7656.75
BHD,EXT,7412.8
BHD,GLA,7701.58
BHD,INV,7458.23
BHD,LBA,1835.02
BHD,LGW,1239.28
BHD,MAN,3025.73
BHD,NCL,554.23
BHD,SOU,5694.36
BHX,ABZ,3854.79
BHX,AMS,9022.4
BHX,BHD,2114.61
BHX,CDG,5654.99
BHX,DUS,7617.54
BHX,EDI,5008.76
BHX,GCI,2299.82
BHX,GLA,6777.6
BHX,HAJ,2817.71
BHX,INV,375.71
BHX,IOM,6603.31
BHX,JER,4297.58
BHX,LYS,8014.34
BHX,MXP,3441.56
BHX,NOC,8924.81
BHX,STR,9402.95
BHX,WAT,9957.57
BMA,TLL,4939.02
BRR,GLA,2130.48
BRS,CDG,4469.06
BRS,JER,915.95
CAL,GLA,9209.24
CDG,ABZ,9446.14
CDG,BHX,2700.93
CDG,BRS,9106.49
CDG,CWL,6568.16
CDG,EDI,6889.57
CDG,EMA,4580.24
CDG,EXT,471.66
CDG,MAN,3541.56
CDG,NCL,648.39
CFN,DUB,433.43
CFN,GLA,6818.63
CWL,BHD,6236.71
CWL,CDG,6639.23
CWL,EDI,8238.76
CWL,GLA,732.16
DUB,CFN,4287.51
DUB,EXT,8643.17
DUB,SOU,1741.77
DUS,BHX,7489.31
DUS,MAN,8504.19
EDI,BHD,4249.1
EDI,BHX,3980.24
EDI,CDG,6006.45
EDI,CWL,8561.01
EDI,EMA,2773.59
EDI,EXT,3513.19
EDI,KOI,9255.39
EDI,LSI,9518.68
EDI,MAN,292.71
EDI,NWI,7370.3
EDI,SOU,2380.89
EDI,SYY,2975.38
EDI,WIC,1303.72
EGC,SOU,628.5
EMA,AMS,3108.78
EMA,BHD,8302.21
EMA,CDG,5688.33
EMA,EDI,926.36
EMA,GLA,4460.67
EMA,JER,6763.96
EXT,AGP,6514.66
EXT,ALC,8609.31
EXT,AMS,6658.55
EXT,BHD,7222.83
EXT,CDG,4329.47
EXT,DUB,4443.02
EXT,EDI,195.45
EXT,GCI,5890.41
EXT,GLA,394.21
EXT,JER,9426.37
EXT,MAN,9563.38
EXT,NCL,1845.53
GCI,BHX,6119.57
GCI,EXT,2391.39
GCI,JER,3835.08
GCI,LGW,6459.13
GCI,SOU,922.11
GLA,BEB,1545.57
GLA,BHD,1160.34
GLA,BHX,609.29
GLA,BRR,5689.05
GLA,CAL,2909.29
GLA,CFN,5079.33
GLA,CWL,3667.85
GLA,EMA,4637.05
GLA,EXT,9233.05
GLA,ILY,7941.39
GLA,KOI,6247.54
GLA,LBA,4669.38
GLA,LSI,5223.22
GLA,MAN,7166.25
GLA,SNN,699.09
GLA,SOU,850.62
GLA,SYY,4863.25
GLA,TRE,9099.1
HAJ,BHX,8058.95
HAJ,MAN,1560.49
HAJ,SOU,7322.16
HEL,JYV,3836.4
HEL,KAJ,9994.11
HEL,KEM,2806.97
HEL,KOK,7842.04
HEL,MHQ,1743.86
HEL,NRK,3995.08
HEL,TAY,786.94
HEL,VRK,4115.01
ILY,GLA,6254.41
INV,AMS,8222.18
INV,BHD,7312.32
INV,BHX,1444.83
INV,EDI,8727.34
INV,KOI,8901.07
INV,LGW,4243.34
INV,LSI,2846.04
INV,MAN,5810.43
INV,SYY,9869.41
IOM,BHX,4550.51
IOM,LGW,5792.84
IOM,LPL,4.8
IOM,MAN,7040.06
JER,BHX,9638.63
JER,BRS,6535.41
JER,EMA,4990.92
JER,EXT,4305.53
JER,GCI,6675.03
JER,LGW,1454.11
JER,MAN,752.29
JER,SOU,9545.53
JYV,HEL,3949.41
KAJ,HEL,9440.14
KEM,HEL,4907.81
KOI,ABZ,4199.97
KOI,EDI,4896.55
KOI,GLA,3794.64
KOI,INV,2041.92
KOI,LSI,394.07
KOK,HEL,2316.61
LBA,BHD,5728.86
LBA,GLA,1384.99
LBA,SOU,8914.29
LGW,BHD,3174.6
LGW,GCI,5196.87
LGW,INV,8637.22
LGW,IOM,2271.92
LGW,JER,4099.79
LGW,NCL,8377.71
LGW,NQY,9897.25
LIG,SOU,2118.79
LPL,IOM,2666.21
LSI,ABZ,171.07
LSI,EDI,3929.82
LSI,GLA,6153.97
LSI,INV,8044.99
LSI,KOI,1911.3
LYS,BHX,9857.07
MAN,ABZ,9062.81
MAN,BHD,5077.5
MAN,CDG,1281.74
MAN,DUS,5306.02
MAN,EDI,2316.21
MAN,EXT,7658
MAN,GLA,342.24
MAN,HAJ,1969.63
MAN,INV,1223.4
MAN,IOM,2293.82
MAN,JER,6488.65
MAN,MXP,9612.02
MAN,NOC,918.83
MAN,NQY,5028.91
MAN,NTE,7420.15
MAN,NWI,2261.39
MAN,SOU,8681.94
MAN,WAT,1236.49
MHQ,HEL,3095.51
MRS,ORY,1015.3
MXP,BHX,4104.5
MXP,MAN,9709.05
NCL,BHD,6843.51
NCL,CDG,8889.73
NCL,EXT,3862.4
NCL,LGW,6062.17
NCL,SOU,1394.7
NOC,BHX,8821.28
NOC,MAN,2076.8
NQY,LGW,6761.35
NQY,MAN,3381.25
NRK,HEL,6170.75
NTE,MAN,7865.87
NTE,SOU,1456.15
NWI,EDI,3844.32
NWI,MAN,885.38
ORY,SOU,7084.99
RNS,SOU,6684.27
SNN,GLA,5521.64
SOU,AGP,848.41
SOU,ALC,4717.58
SOU,AMS,3835.64
SOU,BHD,2542
SOU,DUB,769.07
SOU,EDI,6494.49
SOU,EGC,8520.52
SOU,GCI,9867.27
SOU,GLA,2799.31
SOU,HAJ,6676.96
SOU,JER,8794.71
SOU,LBA,4618.63
SOU,LIG,7985.48
SOU,MAN,9721.41
SOU,NCL,1920.32
SOU,NTE,9986.52
SOU,ORY,8866.58
SOU,RNS,5559.22
STR,BHX,3116.37
SVL,HEL,1894.39
SYY,BEB,740.9
SYY,EDI,3283.51
SYY,GLA,1586.01
SYY,INV,6308.52
TAY,HEL,5086.52
TLL,BMA,5520.9
TRE,GLA,9388.25
VRK,SVL,9426.48
WAT,BHX,1748.13
WAT,MAN,2876.48
WIC,EDI,841.65
DRW,GTE,5772.16
GTE,DRW,7316.67
AUH,CGP,6118.26
AUH,DAC,7128.12
AUH,FCO,8210.23
BKK,DAC,8230.44
CCU,DAC,4566.18
CGP,AUH,4450.35
CGP,DAC,9162.04
CGP,DXB,7535.07
CGP,JED,7713.72
CGP,MCT,8946.68
DAC,AUH,7593.32
DAC,BKK,5326.71
DAC,CCU,412.87
DAC,CGP,2162.45
DAC,DEL,2748.49
DAC,DMM,3882.05
DAC,DOH,1066.2
DAC,HKG,6727.79
DAC,JED,917.52
DAC,KTM,7856.63
DAC,KUL,4799.94
DAC,KWI,7288.2
DAC,LHR,493.87
DAC,SIN,4019.42
DEL,DAC,2365.86
DMM,RUH,9514.65
DOH,DXB,5030.92
DXB,CGP,9775.96
DXB,ZYL,3332.06
FCO,AUH,6462.87
HKG,DAC,5817.63
JED,CGP,7769.84
JED,DAC,1691.65
JED,ZYL,8651.88
KTM,DAC,7885.48
KUL,DAC,8408.55
KWI,CGP,6400.12
KWI,DAC,9571.62
LHR,DAC,6603.91
LHR,ZYL,9156.39
MCT,CGP,2244.54
MCT,DAC,3450.51
MCT,ZYL,6578.43
RUH,DAC,5039.84
SIN,DAC,4850.28
ZYL,DAC,5115.86
YPR,YVR,2670.6
YVR,YPR,692.27
YVR,YXT,6847.44
YVR,YYD,6707.81
YXT,YVR,1142.87
YXT,YYD,9629.4
YYD,YVR,7869.49
YYD,YXT,2219.13
BKI,BWN,4343.3
BKK,BWN,5288.52
BWN,BKI,5543.08
BWN,BKK,5745.82
BWN,CGK,7645.49
BWN,DXB,6275.81
BWN,HKG,9086.29
BWN,KCH,4295.91
BWN,KUL,3462.69
BWN,MEL,6959.12
BWN,MNL,7298.43
BWN,PVG,6846.64
BWN,SIN,4980.29
BWN,SUB,5652.03
CGK,BWN,7220.37
